,Date Time,Power_Solar
350,2021-12-17 0:00:00,23.2958
351,2021-12-18 0:00:00,21.7083
352,2021-12-19 0:00:00,22.6708
353,2021-12-20 0:00:00,9.1083
354,2021-12-21 0:00:00,16.1583
355,2021-12-22 0:00:00,4.3208
356,2021-12-23 0:00:00,3.4417
357,2021-12-24 0:00:00,4.5125
358,2021-12-25 0:00:00,3.8083
359,2021-12-26 0:00:00,7.9375
360,2021-12-27 0:00:00,12.1625
361,2021-12-28 0:00:00,12.7
362,2021-12-29 0:00:00,26.225
363,2021-12-30 0:00:00,25.6125
